Repository,Component Type,Ecosystem,Name,Version,Dependency Scope,Relationship,License,PURL or Reference,Metadata Source,Notes
workspace,library,npm,jwa,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/jwa@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,jws,4.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/jws@4.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,kysely,0.28.9,runtime,transitive runtime dependency,MIT,pkg:npm/kysely@0.28.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,langium,3.5.0,runtime,transitive runtime dependency,MIT,pkg:npm/langium@3.5.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,light-my-request,6.6.0,runtime,transitive runtime dependency,BSD-3-Clause,pkg:npm/light-my-request@6.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash,4.17.21,runtime,transitive runtime dependency,MIT,pkg:npm/lodash@4.17.21,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash-es,4.17.21,runtime,transitive runtime dependency,MIT,pkg:npm/lodash-es@4.17.21,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash-es,4.17.23,runtime,transitive runtime dependency,MIT,pkg:npm/lodash-es@4.17.23,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash.defaults,4.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/lodash.defaults@4.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash.includes,4.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/lodash.includes@4.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash.isarguments,3.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/lodash.isarguments@3.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash.isboolean,3.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/lodash.isboolean@3.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash.isinteger,4.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/lodash.isinteger@4.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash.isnumber,3.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/lodash.isnumber@3.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash.isplainobject,4.0.6,runtime,transitive runtime dependency,MIT,pkg:npm/lodash.isplainobject@4.0.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash.isstring,4.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/lodash.isstring@4.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lodash.once,4.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/lodash.once@4.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,log-symbols,4.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/log-symbols@4.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,long,5.3.2,runtime,transitive runtime dependency,Apache-2.0,pkg:npm/long@5.3.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lru-cache,11.2.4,runtime,transitive runtime dependency,BlueOak-1.0.0,pkg:npm/lru-cache@11.2.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,lru.min,1.1.4,runtime,transitive runtime dependency,MIT,pkg:npm/lru.min@1.1.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,luxon,3.7.2,runtime,transitive runtime dependency,MIT,pkg:npm/luxon@3.7.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,math-intrinsics,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/math-intrinsics@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,media-typer,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/media-typer@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,merge-descriptors,2.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/merge-descriptors@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,merge2,1.4.1,runtime,transitive runtime dependency,MIT,pkg:npm/merge2@1.4.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,micromatch,4.0.8,runtime,transitive runtime dependency,MIT,pkg:npm/micromatch@4.0.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mime,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/mime@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mime-db,1.54.0,runtime,transitive runtime dependency,MIT,pkg:npm/mime-db@1.54.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mime-types,3.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/mime-types@3.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mimic-fn,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/mimic-fn@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mimic-response,3.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/mimic-response@3.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,minimatch,10.1.1,runtime,transitive runtime dependency,BlueOak-1.0.0,pkg:npm/minimatch@10.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,minimatch,5.1.6,runtime,transitive runtime dependency,ISC,pkg:npm/minimatch@5.1.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,minimatch,10.2.4,runtime,transitive runtime dependency,BlueOak-1.0.0,pkg:npm/minimatch@10.2.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,minimist,1.2.8,runtime,transitive runtime dependency,MIT,pkg:npm/minimist@1.2.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,minipass,7.1.2,runtime,transitive runtime dependency,ISC,pkg:npm/minipass@7.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,minipass,7.1.3,runtime,transitive runtime dependency,BlueOak-1.0.0,pkg:npm/minipass@7.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mixpanel,0.18.1,runtime,transitive runtime dependency,MIT,pkg:npm/mixpanel@0.18.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mkdirp-classic,0.5.3,runtime,transitive runtime dependency,MIT,pkg:npm/mkdirp-classic@0.5.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,module-details-from-path,1.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/module-details-from-path@1.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ms,2.1.3,runtime,transitive runtime dependency,MIT,pkg:npm/ms@2.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,msgpackr,1.11.5,runtime,transitive runtime dependency,MIT,pkg:npm/msgpackr@1.11.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,msgpackr-extract,3.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/msgpackr-extract@3.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,mysql2,3.18.1,runtime,transitive runtime dependency,MIT,pkg:npm/mysql2@3.18.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,named-placeholders,1.1.6,runtime,transitive runtime dependency,MIT,pkg:npm/named-placeholders@1.1.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,nanoid,5.1.6,runtime,transitive runtime dependency,MIT,pkg:npm/nanoid@5.1.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,nanostores,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/nanostores@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,napi-build-utils,2.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/napi-build-utils@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,negotiator,1.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/negotiator@1.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,node-abi,3.87.0,runtime,transitive runtime dependency,MIT,pkg:npm/node-abi@3.87.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,node-abort-controller,3.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/node-abort-controller@3.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,node-fetch-native,1.6.7,runtime,transitive runtime dependency,MIT,pkg:npm/node-fetch-native@1.6.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,node-gyp-build-optional-packages,5.2.2,runtime,transitive runtime dependency,MIT,pkg:npm/node-gyp-build-optional-packages@5.2.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,normalize-path,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/normalize-path@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,npm-run-path,6.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/npm-run-path@6.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,nypm,0.6.5,runtime,transitive runtime dependency,MIT,pkg:npm/nypm@0.6.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,object-assign,4.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/object-assign@4.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,object-inspect,1.13.4,runtime,transitive runtime dependency,MIT,pkg:npm/object-inspect@1.13.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,object-keys,1.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/object-keys@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ohash,2.0.11,runtime,transitive runtime dependency,MIT,pkg:npm/ohash@2.0.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,on-exit-leak-free,2.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/on-exit-leak-free@2.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,on-finished,2.4.1,runtime,transitive runtime dependency,MIT,pkg:npm/on-finished@2.4.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,once,1.4.0,runtime,transitive runtime dependency,ISC,pkg:npm/once@1.4.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,onetime,5.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/onetime@5.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,openapi-types,12.1.3,runtime,transitive runtime dependency,MIT,pkg:npm/openapi-types@12.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ora,5.4.1,runtime,transitive runtime dependency,MIT,pkg:npm/ora@5.4.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,oxlint,1.79.0,runtime,direct runtime dependency,MIT,pkg:npm/oxlint@1.79.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,package-json-from-dist,1.0.1,runtime,transitive runtime dependency,BlueOak-1.0.0,pkg:npm/package-json-from-dist@1.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,package-manager-detector,1.6.0,runtime,transitive runtime dependency,MIT,pkg:npm/package-manager-detector@1.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,parse-ms,4.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/parse-ms@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,parseurl,1.3.3,runtime,transitive runtime dependency,MIT,pkg:npm/parseurl@1.3.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,path-key,3.1.1,runtime,transitive runtime dependency,MIT,pkg:npm/path-key@3.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,path-key,4.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/path-key@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,path-scurry,2.0.1,runtime,transitive runtime dependency,BlueOak-1.0.0,pkg:npm/path-scurry@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,path-scurry,2.0.2,runtime,transitive runtime dependency,BlueOak-1.0.0,pkg:npm/path-scurry@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,path-to-regexp,8.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/path-to-regexp@8.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,path-type,4.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/path-type@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pathe,2.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/pathe@2.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,perfect-debounce,1.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/perfect-debounce@1.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pg,8.19.0,runtime,direct runtime dependency,MIT,pkg:npm/pg@8.19.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pg-cloudflare,1.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/pg-cloudflare@1.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pg-connection-string,2.11.0,runtime,transitive runtime dependency,MIT,pkg:npm/pg-connection-string@2.11.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pg-int8,1.0.1,runtime,transitive runtime dependency,ISC,pkg:npm/pg-int8@1.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pg-pool,3.12.0,runtime,transitive runtime dependency,MIT,pkg:npm/pg-pool@3.12.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pg-protocol,1.12.0,runtime,transitive runtime dependency,MIT,pkg:npm/pg-protocol@1.12.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pg-types,2.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/pg-types@2.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pgpass,1.0.5,runtime,transitive runtime dependency,MIT,pkg:npm/pgpass@1.0.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,picocolors,1.1.1,runtime,transitive runtime dependency,ISC,pkg:npm/picocolors@1.1.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,picomatch,2.3.1,runtime,transitive runtime dependency,MIT,pkg:npm/picomatch@2.3.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pino,10.3.1,runtime,direct runtime dependency,MIT,pkg:npm/pino@10.3.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pino-abstract-transport,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/pino-abstract-transport@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pino-pretty,13.1.3,runtime,direct runtime dependency,MIT,pkg:npm/pino-pretty@13.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pino-std-serializers,7.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/pino-std-serializers@7.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pkg-types,2.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/pkg-types@2.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pluralize,8.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/pluralize@8.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,postgres-array,2.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/postgres-array@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,postgres-array,3.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/postgres-array@3.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,postgres-bytea,1.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/postgres-bytea@1.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,postgres-date,1.0.7,runtime,transitive runtime dependency,MIT,pkg:npm/postgres-date@1.0.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,postgres-interval,1.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/postgres-interval@1.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,prebuild-install,7.1.3,runtime,transitive runtime dependency,MIT,pkg:npm/prebuild-install@7.1.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pretty-ms,9.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/pretty-ms@9.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,prisma,6.19.2,runtime,transitive runtime dependency,Apache-2.0,pkg:npm/prisma@6.19.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,process-warning,5.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/process-warning@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,process-warning,4.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/process-warning@4.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,proxy-addr,2.0.7,runtime,transitive runtime dependency,MIT,pkg:npm/proxy-addr@2.0.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pump,3.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/pump@3.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,pure-rand,6.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/pure-rand@6.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,qs,6.15.0,runtime,transitive runtime dependency,BSD-3-Clause,pkg:npm/qs@6.15.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,queue-microtask,1.2.3,runtime,transitive runtime dependency,MIT,pkg:npm/queue-microtask@1.2.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,quick-format-unescaped,4.0.4,runtime,transitive runtime dependency,MIT,pkg:npm/quick-format-unescaped@4.0.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,range-parser,1.2.1,runtime,transitive runtime dependency,MIT,pkg:npm/range-parser@1.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,raw-body,3.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/raw-body@3.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rc,1.2.8,runtime,transitive runtime dependency,(BSD-2-Clause OR MIT OR Apache-2.0),pkg:npm/rc@1.2.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rc9,2.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/rc9@2.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,readable-stream,3.6.2,runtime,transitive runtime dependency,MIT,pkg:npm/readable-stream@3.6.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,readdirp,5.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/readdirp@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,readdirp,3.6.0,runtime,transitive runtime dependency,MIT,pkg:npm/readdirp@3.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,readdirp,4.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/readdirp@4.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,real-require,0.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/real-require@0.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,redis-errors,1.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/redis-errors@1.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,redis-info,3.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/redis-info@3.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,redis-parser,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/redis-parser@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,require-from-string,2.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/require-from-string@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,require-in-the-middle,8.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/require-in-the-middle@8.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,resolve-pkg-maps,1.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/resolve-pkg-maps@1.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,restore-cursor,3.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/restore-cursor@3.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ret,0.5.0,runtime,transitive runtime dependency,MIT,pkg:npm/ret@0.5.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,reusify,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/reusify@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
